type,count,addr,length,ttl,rssi,tick,retry,device_address 
res,95,146,2,6,-85,136,0,30:c6:f7:15:43:36 
req,96,65535 
res,96,146,2,7,-100,150,0,30:c6:f7:15:43:36 
req,97,65535 
res,97,146,2,6,-85,140,0,30:c6:f7:15:43:36 
req,98,65535 
res,98,146,2,6,-96,135,0,30:c6:f7:15:43:36 
req,99,65535 
res,99,146,2,6,-90,134,0,30:c6:f7:15:43:36 
req,100,65535 
res,100,146,2,6,-95,136,0,30:c6:f7:15:43:36 
req,101,65535 
res,101,146,2,6,-90,135,0,30:c6:f7:15:43:36 
req,102,65535 
res,102,146,2,6,-97,145,0,30:c6:f7:15:43:36 
req,103,65535 
res,103,146,2,7,-97,143,0,30:c6:f7:15:43:36 
req,104,65535 
res,104,146,2,7,-100,140,0,30:c6:f7:15:43:36 
req,105,65535 
res,105,146,2,6,-86,139,0,30:c6:f7:15:43:36 
req,106,65535 
res,106,146,2,7,-98,136,0,30:c6:f7:15:43:36 
req,107,65535 
res,107,146,2,6,-89,137,0,30:c6:f7:15:43:36 
req,108,65535 
res,108,146,2,6,-96,134,0,30:c6:f7:15:43:36 
req,109,65535 
res,109,146,2,6,-85,140,0,30:c6:f7:15:43:36 
req,110,65535 
res,110,146,2,6,-89,143,0,30:c6:f7:15:43:36 
req,111,65535 
res,111,146,2,6,-96,141,0,30:c6:f7:15:43:36 
req,112,65535 
res,112,146,2,6,-90,138,0,30:c6:f7:15:43:36 
req,113,65535 
res,113,146,2,6,-95,139,0,30:c6:f7:15:43:36 
req,114,65535 
res,114,146,2,6,-91,142,0,30:c6:f7:15:43:36 
req,115,65535 
res,115,146,2,6,-90,141,0,30:c6:f7:15:43:36 
req,116,65535 
res,116,146,2,6,-85,135,0,30:c6:f7:15:43:36 
req,117,65535 
res,117,146,2,6,-98,141,0,30:c6:f7:15:43:36 
req,118,65535 
res,118,146,2,6,-86,140,0,30:c6:f7:15:43:36 
req,119,65535 
res,119,146,2,6,-85,137,0,30:c6:f7:15:43:36 
req,120,65535 
res,120,146,2,6,-91,138,0,30:c6:f7:15:43:36 
req,121,65535 
res,121,146,2,6,-92,135,0,30:c6:f7:15:43:36 
req,122,65535 
res,122,146,2,6,-86,145,0,30:c6:f7:15:43:36 
req,123,65535 
res,123,146,2,6,-91,134,0,30:c6:f7:15:43:36 
req,124,65535 
res,124,146,2,6,-91,144,0,30:c6:f7:15:43:36 
req,125,65535 
res,125,146,2,6,-85,138,0,30:c6:f7:15:43:36 
req,126,65535 
res,126,146,2,6,-99,143,0,30:c6:f7:15:43:36 
req,127,65535 
res,127,146,2,6,-90,139,0,30:c6:f7:15:43:36 
req,128,65535 
res,128,146,2,6,-89,138,0,30:c6:f7:15:43:36 
req,129,65535 
res,129,146,2,6,-85,136,0,30:c6:f7:15:43:36 
req,130,65535 
res,130,146,2,6,-86,136,0,30:c6:f7:15:43:36 
req,131,65535 
res,131,146,2,6,-97,145,0,30:c6:f7:15:43:36 
req,132,65535 
res,132,146,2,6,-98,136,0,30:c6:f7:15:43:36 
req,133,65535 
res,133,146,2,6,-97,138,0,30:c6:f7:15:43:36 
req,134,65535 
res,134,146,2,6,-85,141,0,30:c6:f7:15:43:36 
req,135,65535 
res,135,146,2,6,-86,137,0,30:c6:f7:15:43:36 
req,136,65535 
res,136,146,2,6,-96,136,0,30:c6:f7:15:43:36 
req,137,65535 
res,137,146,2,6,-85,137,0,30:c6:f7:15:43:36 
req,138,65535 
res,138,146,2,6,-91,144,0,30:c6:f7:15:43:36 
req,139,65535 
res,139,146,2,6,-96,146,0,30:c6:f7:15:43:36 
req,140,65535 
res,140,146,2,6,-85,136,0,30:c6:f7:15:43:36 
req,141,65535 
res,141,146,2,6,-88,134,0,30:c6:f7:15:43:36 
req,142,65535 
res,142,146,2,6,-90,145,0,30:c6:f7:15:43:36 
req,143,65535 
res,143,146,2,6,-91,135,0,30:c6:f7:15:43:36 
req,144,65535 
res,144,146,2,6,-90,135,0,30:c6:f7:15:43:36 
req,145,65535 
res,145,146,2,6,-86,148,0,30:c6:f7:15:43:36 
req,146,65535 
res,146,146,2,6,-93,138,0,30:c6:f7:15:43:36 
req,147,65535 
res,147,146,2,6,-91,144,0,30:c6:f7:15:43:36 
req,148,65535 
res,148,146,2,6,-98,140,0,30:c6:f7:15:43:36 
req,149,65535 
res,149,146,2,6,-90,140,0,30:c6:f7:15:43:36 
req,150,65535 
res,150,146,2,6,-99,145,0,30:c6:f7:15:43:36 
req,151,65535 
res,151,146,2,6,-99,138,0,30:c6:f7:15:43:36 
req,152,65535 
res,152,146,2,7,-99,137,0,30:c6:f7:15:43:36 
req,153,65535 
res,153,146,2,6,-96,140,0,30:c6:f7:15:43:36 
req,154,65535 
res,154,146,2,6,-85,139,0,30:c6:f7:15:43:36 
req,155,65535 
res,155,146,2,7,-105,140,0,30:c6:f7:15:43:36 
req,156,65535 
res,156,146,2,6,-90,144,0,30:c6:f7:15:43:36 
req,157,65535 
res,157,146,2,7,-99,136,0,30:c6:f7:15:43:36 
req,158,65535 
res,158,146,2,7,-102,138,0,30:c6:f7:15:43:36 
req,159,65535 
res,159,146,2,7,-100,152,0,30:c6:f7:15:43:36 
req,160,65535 
res,160,146,2,7,-100,133,0,30:c6:f7:15:43:36 
req,161,65535 
res,161,146,2,6,-90,147,0,30:c6:f7:15:43:36 
req,162,65535 
res,162,146,2,6,-91,141,0,30:c6:f7:15:43:36 
req,163,65535 
res,163,146,2,6,-86,139,0,30:c6:f7:15:43:36 
req,164,65535 
res,164,146,2,6,-85,140,0,30:c6:f7:15:43:36 
req,165,65535 
res,165,146,2,7,-99,132,0,30:c6:f7:15:43:36 
req,166,65535 
res,166,146,2,6,-97,140,0,30:c6:f7:15:43:36 
req,167,65535 
res,167,146,2,7,-99,138,0,30:c6:f7:15:43:36 
req,168,65535 
res,168,146,2,6,-97,139,0,30:c6:f7:15:43:36 
req,169,65535 
res,169,146,2,7,-98,137,0,30:c6:f7:15:43:36 
req,170,65535 
res,170,146,2,7,-102,143,0,30:c6:f7:15:43:36 
req,171,65535 
res,171,146,2,7,-98,138,0,30:c6:f7:15:43:36 
req,172,65535 
req,172,65535 
res,172,146,2,6,-96,41,1,30:c6:f7:15:43:36 
req,173,65535 
req,173,65535 
res,173,146,2,6,-98,41,1,30:c6:f7:15:43:36 
req,174,65535 
res,174,146,2,6,-90,143,0,30:c6:f7:15:43:36 
req,175,65535 
res,175,146,2,6,-90,144,0,30:c6:f7:15:43:36 
req,176,65535 
res,176,146,2,7,-98,136,0,30:c6:f7:15:43:36 
req,177,65535 
res,177,146,2,6,-96,136,0,30:c6:f7:15:43:36 
req,178,65535 
res,178,146,2,6,-98,146,0,30:c6:f7:15:43:36 
req,179,65535 
res,179,146,2,6,-96,144,0,30:c6:f7:15:43:36 
req,180,65535 
res,180,146,2,7,-99,134,0,30:c6:f7:15:43:36 
req,181,65535 
res,181,146,2,6,-97,149,0,30:c6:f7:15:43:36 
req,182,65535 
res,182,146,2,6,-96,141,0,30:c6:f7:15:43:36 
req,183,65535 
res,183,146,2,6,-86,141,0,30:c6:f7:15:43:36 
req,184,65535 
res,184,146,2,6,-97,138,0,30:c6:f7:15:43:36 
req,185,65535 
res,185,146,2,6,-97,137,0,30:c6:f7:15:43:36 
req,186,65535 
res,186,146,2,6,-96,137,0,30:c6:f7:15:43:36 
req,187,65535 
res,187,146,2,6,-85,151,0,30:c6:f7:15:43:36 
req,188,65535 
res,188,146,2,6,-90,135,0,30:c6:f7:15:43:36 
req,189,65535 
res,189,146,2,6,-85,138,0,30:c6:f7:15:43:36 
req,190,65535 
res,190,146,2,6,-97,138,0,30:c6:f7:15:43:36 
req,191,65535 
res,191,146,2,7,-100,136,0,30:c6:f7:15:43:36 
req,192,65535 
res,192,146,2,6,-90,139,0,30:c6:f7:15:43:36 
req,193,65535 
res,193,146,2,6,-96,140,0,30:c6:f7:15:43:36 
req,194,65535 
res,194,146,2,6,-89,139,0,30:c6:f7:15:43:36 
req,195,65535 
res,195,146,2,6,-91,143,0,30:c6:f7:15:43:36 
req,196,65535 
res,196,146,2,6,-89,142,0,30:c6:f7:15:43:36 
req,197,65535 
res,197,146,2,6,-91,138,0,30:c6:f7:15:43:36 
req,198,65535 
res,198,146,2,7,-100,137,0,30:c6:f7:15:43:36 
req,199,65535 
res,199,146,2,6,-94,137,0,30:c6:f7:15:43:36 
req,200,65535 
res,200,146,2,7,-100,140,0,30:c6:f7:15:43:36 
req,201,65535 
res,201,146,2,7,-97,144,0,30:c6:f7:15:43:36 
req,202,65535 
res,202,146,2,6,-95,134,0,30:c6:f7:15:43:36 
req,203,65535 
res,203,146,2,6,-85,137,0,30:c6:f7:15:43:36 
req,204,65535 
res,204,146,2,6,-90,137,0,30:c6:f7:15:43:36 
req,205,65535 
res,205,146,2,6,-90,140,0,30:c6:f7:15:43:36 
req,206,65535 
res,206,146,2,6,-91,136,0,30:c6:f7:15:43:36 
req,207,65535 
res,207,146,2,7,-99,135,0,30:c6:f7:15:43:36 
req,208,65535 
res,208,146,2,6,-90,136,0,30:c6:f7:15:43:36 
req,209,65535 
res,209,146,2,6,-97,136,0,30:c6:f7:15:43:36 
req,210,65535 
res,210,146,2,7,-100,135,0,30:c6:f7:15:43:36 
req,211,65535 
res,211,146,2,6,-85,146,0,30:c6:f7:15:43:36 
req,212,65535 
res,212,146,2,6,-99,136,0,30:c6:f7:15:43:36 
req,213,65535 
res,213,146,2,6,-97,141,0,30:c6:f7:15:43:36 
req,214,65535 
res,214,146,2,7,-100,132,0,30:c6:f7:15:43:36 
req,215,65535 
req,215,65535 
res,215,146,2,6,-97,35,1,30:c6:f7:15:43:36 
req,216,65535 
res,216,146,2,7,-102,137,0,30:c6:f7:15:43:36 
req,217,65535 
res,217,146,2,7,-97,138,0,30:c6:f7:15:43:36 
req,218,65535 
res,218,146,2,6,-98,136,0,30:c6:f7:15:43:36 
req,219,65535 
res,219,146,2,6,-86,140,0,30:c6:f7:15:43:36 
req,220,65535 
res,220,146,2,6,-85,141,0,30:c6:f7:15:43:36 
req,221,65535 
res,221,146,2,6,-90,143,0,30:c6:f7:15:43:36 
req,222,65535 
res,222,146,2,6,-84,137,0,30:c6:f7:15:43:36 
req,223,65535 
res,223,146,2,6,-98,142,0,30:c6:f7:15:43:36 
req,224,65535 
res,224,146,2,7,-99,134,0,30:c6:f7:15:43:36 
req,225,65535 
req,225,65535 
res,225,146,2,7,-98,31,1,30:c6:f7:15:43:36 
req,226,65535 
res,226,146,2,6,-89,143,0,30:c6:f7:15:43:36 
req,227,65535 
res,227,146,2,7,-100,143,0,30:c6:f7:15:43:36 
req,228,65535 
res,228,146,2,7,-96,140,0,30:c6:f7:15:43:36 
req,229,65535 
res,229,146,2,6,-85,140,0,30:c6:f7:15:43:36 
req,230,65535 
res,230,146,2,6,-90,141,0,30:c6:f7:15:43:36 
req,231,65535 
res,231,146,2,6,-94,141,0,30:c6:f7:15:43:36 
req,232,65535 
res,232,146,2,6,-99,143,0,30:c6:f7:15:43:36 
req,233,65535 
res,233,146,2,7,-99,146,0,30:c6:f7:15:43:36 
req,234,65535 
res,234,146,2,7,-97,135,0,30:c6:f7:15:43:36 
req,235,65535 
res,235,146,2,7,-100,137,0,30:c6:f7:15:43:36 
req,236,65535 
res,236,146,2,6,-93,138,0,30:c6:f7:15:43:36 
req,237,65535 
res,237,146,2,7,-98,135,0,30:c6:f7:15:43:36 
req,238,65535 
res,238,146,2,6,-90,143,0,30:c6:f7:15:43:36 
req,239,65535 
res,239,146,2,7,-95,138,0,30:c6:f7:15:43:36 
req,240,65535 
res,240,146,2,6,-91,146,0,30:c6:f7:15:43:36 
req,241,65535 
res,241,146,2,6,-84,150,0,30:c6:f7:15:43:36 
req,242,65535 
res,242,146,2,6,-87,137,0,30:c6:f7:15:43:36 
req,243,65535 
res,243,146,2,6,-86,138,0,30:c6:f7:15:43:36 
req,244,65535 
res,244,146,2,6,-85,142,0,30:c6:f7:15:43:36 
req,245,65535 
res,245,146,2,6,-85,137,0,30:c6:f7:15:43:36 
req,246,65535 
res,246,146,2,6,-90,144,0,30:c6:f7:15:43:36 
req,247,65535 
res,247,146,2,6,-96,135,0,30:c6:f7:15:43:36 
req,248,65535 
res,248,146,2,6,-91,140,0,30:c6:f7:15:43:36 
req,249,65535 
res,249,146,2,6,-97,144,0,30:c6:f7:15:43:36 
req,250,65535 
res,250,146,2,6,-85,143,0,30:c6:f7:15:43:36 
req,251,65535 
res,251,146,2,6,-98,140,0,30:c6:f7:15:43:36 
req,252,65535 
res,252,146,2,7,-99,133,0,30:c6:f7:15:43:36 
req,253,65535 
res,253,146,2,6,-94,139,0,30:c6:f7:15:43:36 
req,254,65535 
res,254,146,2,7,-101,137,0,30:c6:f7:15:43:36 
req,255,65535 
res,255,146,2,6,-85,147,0,30:c6:f7:15:43:36 
req,256,65535 
res,256,146,2,6,-96,144,0,30:c6:f7:15:43:36 
req,257,65535 
res,257,146,2,6,-96,142,0,30:c6:f7:15:43:36 
req,258,65535 
res,258,146,2,6,-90,141,0,30:c6:f7:15:43:36 
req,259,65535 
req,259,65535 
res,259,146,2,6,-90,44,1,30:c6:f7:15:43:36 
req,260,65535 
res,260,146,2,6,-97,150,0,30:c6:f7:15:43:36 
req,261,65535 
res,261,146,2,6,-84,136,0,30:c6:f7:15:43:36 
req,262,65535 
res,262,146,2,7,-98,130,0,30:c6:f7:15:43:36 
req,263,65535 
res,263,146,2,6,-97,137,0,30:c6:f7:15:43:36 
req,264,65535 
res,264,146,2,6,-90,145,0,30:c6:f7:15:43:36 
req,265,65535 
res,265,146,2,6,-95,136,0,30:c6:f7:15:43:36 
req,266,65535 
res,266,146,2,6,-88,140,0,30:c6:f7:15:43:36 
req,267,65535 
res,267,146,2,6,-96,139,0,30:c6:f7:15:43:36 
req,268,65535 
res,268,146,2,6,-95,134,0,30:c6:f7:15:43:36 
req,269,65535 
res,269,146,2,6,-85,137,0,30:c6:f7:15:43:36 
req,270,65535 
res,270,146,2,6,-97,138,0,30:c6:f7:15:43:36 
req,271,65535 
res,271,146,2,6,-97,137,0,30:c6:f7:15:43:36 
req,272,65535 
res,272,146,2,6,-102,138,0,30:c6:f7:15:43:36 
req,273,65535 
res,273,146,2,6,-89,135,0,30:c6:f7:15:43:36 
req,274,65535 
res,274,146,2,6,-92,139,0,30:c6:f7:15:43:36 
req,275,65535 
res,275,146,2,6,-85,146,0,30:c6:f7:15:43:36 
req,276,65535 
res,276,146,2,6,-98,136,0,30:c6:f7:15:43:36 
req,277,65535 
res,277,146,2,6,-95,135,0,30:c6:f7:15:43:36 
req,278,65535 
res,278,146,2,6,-96,144,0,30:c6:f7:15:43:36 
req,279,65535 
res,279,146,2,6,-85,142,0,30:c6:f7:15:43:36 
req,280,65535 
res,280,146,2,6,-89,146,0,30:c6:f7:15:43:36 
req,281,65535 
res,281,146,2,6,-90,143,0,30:c6:f7:15:43:36 
req,282,65535 
res,282,146,2,6,-91,137,0,30:c6:f7:15:43:36 
req,283,65535 
res,283,146,2,6,-96,135,0,30:c6:f7:15:43:36 
req,284,65535 
res,284,146,2,6,-86,136,0,30:c6:f7:15:43:36 
req,285,65535 
res,285,146,2,6,-85,136,0,30:c6:f7:15:43:36 
req,286,65535 
res,286,146,2,7,-100,144,0,30:c6:f7:15:43:36 
req,287,65535 
res,287,146,2,7,-100,138,0,30:c6:f7:15:43:36 
req,288,65535 
res,288,146,2,7,-99,138,0,30:c6:f7:15:43:36 
req,289,65535 
res,289,146,2,6,-90,137,0,30:c6:f7:15:43:36 
req,290,65535 
res,290,146,2,6,-90,139,0,30:c6:f7:15:43:36 
req,291,65535 
res,291,146,2,6,-84,141,0,30:c6:f7:15:43:36 
req,292,65535 
res,292,146,2,6,-86,140,0,30:c6:f7:15:43:36 
req,293,65535 
res,293,146,2,6,-95,134,0,30:c6:f7:15:43:36 
req,294,65535 
res,294,146,2,6,-90,143,0,30:c6:f7:15:43:36 
req,295,65535 
res,295,146,2,6,-90,138,0,30:c6:f7:15:43:36 
req,296,65535 
req,296,65535 
res,296,146,2,6,-90,43,1,30:c6:f7:15:43:36 
req,297,65535 
res,297,146,2,6,-96,139,0,30:c6:f7:15:43:36 
req,298,65535 
res,298,146,2,6,-99,142,0,30:c6:f7:15:43:36 
req,299,65535 
res,299,146,2,6,-97,138,0,30:c6:f7:15:43:36 
req,300,65535 
res,300,146,2,6,-96,150,0,30:c6:f7:15:43:36 
req,301,65535 
res,301,146,2,6,-90,135,0,30:c6:f7:15:43:36 
req,302,65535 
res,302,146,2,6,-90,144,0,30:c6:f7:15:43:36 
req,303,65535 
res,303,146,2,6,-89,142,0,30:c6:f7:15:43:36 
req,304,65535 
res,304,146,2,6,-85,138,0,30:c6:f7:15:43:36 
req,305,65535 
res,305,146,2,6,-97,137,0,30:c6:f7:15:43:36 
req,306,65535 
res,306,146,2,6,-85,143,0,30:c6:f7:15:43:36 
req,307,65535 
res,307,146,2,7,-99,136,0,30:c6:f7:15:43:36 
req,308,65535 
res,308,146,2,7,-99,136,0,30:c6:f7:15:43:36 
req,309,65535 
res,309,146,2,6,-84,145,0,30:c6:f7:15:43:36 
req,310,65535 
res,310,146,2,6,-89,139,0,30:c6:f7:15:43:36 
req,311,65535 
res,311,146,2,6,-90,136,0,30:c6:f7:15:43:36 
req,312,65535 
res,312,146,2,7,-101,131,0,30:c6:f7:15:43:36 
req,313,65535 
res,313,146,2,7,-99,137,0,30:c6:f7:15:43:36 
req,314,65535 
res,314,146,2,7,-100,138,0,30:c6:f7:15:43:36 
req,315,65535 
res,315,146,2,6,-91,139,0,30:c6:f7:15:43:36 
req,316,65535 
res,316,146,2,6,-95,137,0,30:c6:f7:15:43:36 
req,317,65535 
res,317,146,2,6,-89,137,0,30:c6:f7:15:43:36 
req,318,65535 
res,318,146,2,6,-85,141,0,30:c6:f7:15:43:36 
req,319,65535 
res,319,146,2,6,-90,145,0,30:c6:f7:15:43:36 
req,320,65535 
res,320,146,2,7,-102,132,0,30:c6:f7:15:43:36 
req,321,65535 
res,321,146,2,6,-90,138,0,30:c6:f7:15:43:36 
req,322,65535 
res,322,146,2,7,-94,135,0,30:c6:f7:15:43:36 
req,323,65535 
res,323,146,2,7,-96,143,0,30:c6:f7:15:43:36 
req,324,65535 
res,324,146,2,6,-86,141,0,30:c6:f7:15:43:36 
req,325,65535 
res,325,146,2,6,-85,137,0,30:c6:f7:15:43:36 
req,326,65535 
res,326,146,2,6,-98,139,0,30:c6:f7:15:43:36 
req,327,65535 
res,327,146,2,6,-91,140,0,30:c6:f7:15:43:36 
req,328,65535 
res,328,146,2,6,-91,132,0,30:c6:f7:15:43:36 
req,329,65535 
res,329,146,2,6,-96,132,0,30:c6:f7:15:43:36 
req,330,65535 
res,330,146,2,6,-86,148,0,30:c6:f7:15:43:36 
req,331,65535 
res,331,146,2,6,-89,143,0,30:c6:f7:15:43:36 
req,332,65535 
res,332,146,2,7,-99,131,0,30:c6:f7:15:43:36 
req,333,65535 
res,333,146,2,6,-92,144,0,30:c6:f7:15:43:36 
req,334,65535 
res,334,146,2,7,-100,136,0,30:c6:f7:15:43:36 
req,335,65535 
res,335,146,2,6,-92,141,0,30:c6:f7:15:43:36 
req,336,65535 
res,336,146,2,7,-99,135,0,30:c6:f7:15:43:36 
req,337,65535 
res,337,146,2,6,-91,144,0,30:c6:f7:15:43:36 
req,338,65535 
res,338,146,2,7,-101,131,0,30:c6:f7:15:43:36 
req,339,65535 
res,339,146,2,6,-88,141,0,30:c6:f7:15:43:36 
req,340,65535 
res,340,146,2,6,-90,139,0,30:c6:f7:15:43:36 
req,341,65535 
res,341,146,2,6,-98,136,0,30:c6:f7:15:43:36 
req,342,65535 
res,342,146,2,6,-90,138,0,30:c6:f7:15:43:36 
req,343,65535 
res,343,146,2,6,-90,137,0,30:c6:f7:15:43:36 
req,344,65535 
res,344,146,2,6,-86,137,0,30:c6:f7:15:43:36 
req,345,65535 
res,345,146,2,7,-96,140,0,30:c6:f7:15:43:36 
req,346,65535 
res,346,146,2,6,-89,132,0,30:c6:f7:15:43:36 
req,347,65535 
