recv,55,11,3,-42,103,"2023-06-12T10:23:47.699Z",1686565427699
recv,56,11,3,-37,103,"2023-06-12T10:23:49.309Z",1686565429309
recv,57,11,3,-36,103,"2023-06-12T10:23:50.891Z",1686565430891
recv,58,11,3,-38,103,"2023-06-12T10:23:52.437Z",1686565432437
recv,59,11,3,-34,103,"2023-06-12T10:23:53.937Z",1686565433937
recv,60,11,3,-37,103,"2023-06-12T10:23:55.438Z",1686565435438
recv,61,11,3,-33,103,"2023-06-12T10:23:57.002Z",1686565437002
recv,62,11,3,-34,103,"2023-06-12T10:23:58.594Z",1686565438594
recv,63,11,3,-36,103,"2023-06-12T10:24:00.203Z",1686565440203
recv,64,11,3,-35,103,"2023-06-12T10:24:01.782Z",1686565441782
recv,65,11,3,-34,103,"2023-06-12T10:24:03.327Z",1686565443327
recv,66,11,3,-35,103,"2023-06-12T10:24:04.832Z",1686565444832
recv,67,11,3,-33,103,"2023-06-12T10:24:06.332Z",1686565446332
recv,68,11,3,-33,103,"2023-06-12T10:24:07.834Z",1686565447834
recv,69,11,3,-32,103,"2023-06-12T10:24:09.372Z",1686565449372
recv,70,11,3,-36,103,"2023-06-12T10:24:11.005Z",1686565451005
recv,71,11,3,-36,103,"2023-06-12T10:24:12.533Z",1686565452533
recv,72,11,3,-33,103,"2023-06-12T10:24:14.088Z",1686565454088
recv,73,11,3,-33,103,"2023-06-12T10:24:15.687Z",1686565455687
recv,74,11,3,-37,103,"2023-06-12T10:24:17.220Z",1686565457220
recv,75,11,3,-35,103,"2023-06-12T10:24:18.797Z",1686565458797
