recv,1,11,6,-84,148,"2023-06-24T06:27:19.511Z",1687588039511
recv,2,11,6,-77,148,"2023-06-24T06:27:20.964Z",1687588040964
recv,3,11,6,-86,148,"2023-06-24T06:29:22.031Z",1687588162031
recv,4,11,6,-84,148,"2023-06-24T06:29:23.484Z",1687588163484
recv,5,11,6,-78,148,"2023-06-24T06:29:32.271Z",1687588172271
recv,6,11,6,-79,148,"2023-06-24T06:29:33.678Z",1687588173678
recv,7,11,6,-85,148,"2023-06-24T06:29:35.225Z",1687588175225
recv,8,11,6,-86,148,"2023-06-24T06:29:51.804Z",1687588191804
recv,9,11,6,-83,148,"2023-06-24T06:29:53.445Z",1687588193445
recv,10,11,6,-81,148,"2023-06-24T06:29:58.010Z",1687588198010
recv,11,11,6,-82,148,"2023-06-24T06:29:59.514Z",1687588199514
recv,12,11,6,-78,148,"2023-06-24T06:30:01.055Z",1687588201055
recv,13,11,5,-83,148,"2023-06-24T06:30:13.763Z",1687588213763
recv,14,11,6,-84,148,"2023-06-24T06:30:26.263Z",1687588226263
recv,15,11,6,-86,148,"2023-06-24T06:30:27.838Z",1687588227838
recv,16,11,5,-78,148,"2023-06-24T06:30:29.419Z",1687588229419
recv,17,11,5,-77,148,"2023-06-24T06:30:31.013Z",1687588231013
recv,18,11,6,-79,148,"2023-06-24T06:30:47.762Z",1687588247762
recv,19,11,6,-86,148,"2023-06-24T06:30:49.205Z",1687588249205
recv,20,11,6,-79,148,"2023-06-24T06:30:57.769Z",1687588257769
recv,21,11,6,-89,148,"2023-06-24T06:30:59.364Z",1687588259364
recv,22,11,6,-80,148,"2023-06-24T06:31:00.887Z",1687588260887
recv,23,11,6,-85,148,"2023-06-24T06:31:21.504Z",1687588281504
recv,24,11,6,-85,148,"2023-06-24T06:31:23.056Z",1687588283056
recv,25,11,6,-79,148,"2023-06-24T06:31:27.766Z",1687588287766
