recv,1,11,3,-41,103,"2023-06-12T13:47:33.960Z",1686577653960
recv,2,11,3,-45,103,"2023-06-12T13:47:35.407Z",1686577655407
recv,3,11,3,-46,103,"2023-06-12T13:47:36.919Z",1686577656919
recv,4,11,3,-58,103,"2023-06-12T13:47:38.397Z",1686577658397
recv,5,11,3,-40,103,"2023-06-12T13:47:39.949Z",1686577659949
recv,6,11,3,-45,103,"2023-06-12T13:47:41.425Z",1686577661425
recv,7,11,3,-41,103,"2023-06-12T13:47:42.933Z",1686577662933
recv,8,11,3,-43,103,"2023-06-12T13:47:44.471Z",1686577664471
recv,9,11,3,-45,103,"2023-06-12T13:47:45.956Z",1686577665956
recv,10,11,3,-44,103,"2023-06-12T13:47:47.474Z",1686577667474
recv,11,11,3,-49,103,"2023-06-12T13:47:49.000Z",1686577669000
recv,12,11,3,-53,103,"2023-06-12T13:47:50.578Z",1686577670578
recv,13,11,3,-43,103,"2023-06-12T13:47:52.075Z",1686577672075
recv,14,11,3,-57,103,"2023-06-12T13:47:53.592Z",1686577673592
recv,15,11,3,-56,103,"2023-06-12T13:47:55.115Z",1686577675115
recv,16,11,3,-52,103,"2023-06-12T13:47:56.658Z",1686577676658
recv,17,11,3,-43,103,"2023-06-12T13:47:58.169Z",1686577678169
recv,18,11,3,-46,103,"2023-06-12T13:47:59.678Z",1686577679678
recv,19,11,3,-44,103,"2023-06-12T13:48:01.192Z",1686577681192
recv,20,11,3,-44,103,"2023-06-12T13:48:02.679Z",1686577682679
recv,21,11,3,-42,103,"2023-06-12T13:48:04.203Z",1686577684203
recv,22,11,3,-51,103,"2023-06-12T13:48:05.707Z",1686577685707
recv,23,11,3,-42,103,"2023-06-12T13:48:07.228Z",1686577687228
recv,24,11,3,-55,103,"2023-06-12T13:48:08.735Z",1686577688735
recv,25,11,3,-57,103,"2023-06-12T13:48:10.263Z",1686577690263
recv,26,11,3,-46,103,"2023-06-12T13:48:11.817Z",1686577691817
recv,27,11,3,-42,103,"2023-06-12T13:48:13.320Z",1686577693320
recv,28,11,3,-43,103,"2023-06-12T13:48:14.838Z",1686577694838
recv,29,11,3,-42,103,"2023-06-12T13:48:16.332Z",1686577696332
recv,30,11,3,-60,103,"2023-06-12T13:48:17.862Z",1686577697862
recv,31,11,3,-43,103,"2023-06-12T13:48:19.380Z",1686577699380
recv,32,11,3,-55,103,"2023-06-12T13:48:20.896Z",1686577700896
recv,33,11,3,-44,103,"2023-06-12T13:48:22.416Z",1686577702416
recv,34,11,3,-45,103,"2023-06-12T13:48:23.962Z",1686577703962
recv,35,11,3,-41,103,"2023-06-12T13:48:25.451Z",1686577705451
recv,36,11,3,-59,103,"2023-06-12T13:48:26.957Z",1686577706957
recv,37,11,3,-42,103,"2023-06-12T13:48:28.459Z",1686577708459
recv,38,11,3,-60,103,"2023-06-12T13:48:29.975Z",1686577709975
recv,39,11,3,-61,103,"2023-06-12T13:48:31.491Z",1686577711491
recv,40,11,3,-58,103,"2023-06-12T13:48:33.001Z",1686577713001
recv,41,11,3,-58,103,"2023-06-12T13:48:34.559Z",1686577714559
recv,42,11,3,-58,103,"2023-06-12T13:48:36.059Z",1686577716059
recv,43,11,3,-58,103,"2023-06-12T13:48:37.577Z",1686577717577
recv,44,11,3,-42,103,"2023-06-12T13:48:39.122Z",1686577719122
recv,45,11,3,-57,103,"2023-06-12T13:48:40.683Z",1686577720683
recv,46,11,3,-43,103,"2023-06-12T13:48:42.225Z",1686577722225
recv,47,11,3,-44,103,"2023-06-12T13:48:43.797Z",1686577723797
recv,48,11,3,-58,103,"2023-06-12T13:48:45.306Z",1686577725306
recv,49,11,3,-61,103,"2023-06-12T13:48:46.817Z",1686577726817
recv,50,11,3,-38,103,"2023-06-12T13:48:48.335Z",1686577728335
recv,51,11,3,-47,103,"2023-06-12T13:48:49.901Z",1686577729901
recv,52,11,3,-47,103,"2023-06-12T13:48:51.414Z",1686577731414
recv,53,11,3,-43,103,"2023-06-12T13:48:52.999Z",1686577732999
recv,54,11,3,-47,103,"2023-06-12T13:48:54.505Z",1686577734505
recv,55,11,3,-46,103,"2023-06-12T13:48:56.004Z",1686577736004
recv,56,11,3,-39,103,"2023-06-12T13:48:57.563Z",1686577737563
recv,57,11,3,-39,103,"2023-06-12T13:48:59.101Z",1686577739101
recv,58,11,3,-50,103,"2023-06-12T13:49:00.629Z",1686577740629
recv,59,11,3,-54,103,"2023-06-12T13:49:02.180Z",1686577742180
recv,60,11,3,-46,103,"2023-06-12T13:49:03.680Z",1686577743680
recv,61,11,3,-58,103,"2023-06-12T13:49:05.182Z",1686577745182
recv,62,11,3,-44,103,"2023-06-12T13:49:06.699Z",1686577746699
recv,63,11,3,-57,103,"2023-06-12T13:49:08.204Z",1686577748204
recv,64,11,3,-53,103,"2023-06-12T13:49:09.700Z",1686577749700
recv,65,11,3,-44,103,"2023-06-12T13:49:11.218Z",1686577751218
recv,66,11,3,-40,103,"2023-06-12T13:49:12.721Z",1686577752721
recv,67,11,3,-43,103,"2023-06-12T13:49:14.233Z",1686577754233
recv,68,11,3,-41,103,"2023-06-12T13:49:15.866Z",1686577755866
recv,69,11,3,-41,103,"2023-06-12T13:49:17.376Z",1686577757376
recv,70,11,3,-45,103,"2023-06-12T13:49:18.938Z",1686577758938
recv,71,11,3,-45,103,"2023-06-12T13:49:20.474Z",1686577760474
recv,72,11,3,-56,103,"2023-06-12T13:49:21.999Z",1686577761999
recv,73,11,3,-58,103,"2023-06-12T13:49:23.505Z",1686577763505
recv,74,11,3,-59,103,"2023-06-12T13:49:25.009Z",1686577765009
recv,75,11,3,-47,103,"2023-06-12T13:49:26.514Z",1686577766514
recv,76,11,3,-40,103,"2023-06-12T13:49:28.080Z",1686577768080
recv,77,11,3,-58,103,"2023-06-12T13:49:29.601Z",1686577769601
recv,78,11,3,-56,103,"2023-06-12T13:49:31.102Z",1686577771102
