recv,74,11,7,-37,109,"2023-06-16T08:52:25.172Z",1686905545172
recv,75,11,7,-33,109,"2023-06-16T08:52:26.673Z",1686905546673
recv,76,11,7,-31,109,"2023-06-16T08:52:28.229Z",1686905548229
recv,77,11,7,-36,109,"2023-06-16T08:52:29.726Z",1686905549726
recv,78,11,7,-31,109,"2023-06-16T08:52:31.229Z",1686905551229
recv,79,11,7,-32,109,"2023-06-16T08:52:32.732Z",1686905552732
recv,80,11,7,-36,109,"2023-06-16T08:52:34.232Z",1686905554232
recv,81,11,7,-39,109,"2023-06-16T08:52:35.730Z",1686905555730
recv,82,11,7,-36,109,"2023-06-16T08:52:37.233Z",1686905557233
recv,83,11,7,-37,109,"2023-06-16T08:52:38.795Z",1686905558795
recv,84,11,7,-37,109,"2023-06-16T08:52:40.297Z",1686905560297
recv,85,11,7,-37,109,"2023-06-16T08:52:41.799Z",1686905561799
recv,86,11,7,-38,109,"2023-06-16T08:52:43.376Z",1686905563376
recv,87,11,7,-37,109,"2023-06-16T08:52:44.936Z",1686905564936
recv,88,11,7,-37,109,"2023-06-16T08:52:46.434Z",1686905566434
recv,89,11,7,-37,109,"2023-06-16T08:52:47.934Z",1686905567934
recv,90,11,7,-38,109,"2023-06-16T08:52:49.430Z",1686905569430
recv,91,11,7,-34,109,"2023-06-16T08:52:50.993Z",1686905570993
recv,92,11,7,-38,109,"2023-06-16T08:52:52.510Z",1686905572510
recv,93,11,7,-36,109,"2023-06-16T08:52:54.012Z",1686905574012
recv,94,11,7,-38,109,"2023-06-16T08:52:55.517Z",1686905575517
recv,95,11,7,-37,109,"2023-06-16T08:52:57.015Z",1686905577015
recv,96,11,7,-39,109,"2023-06-16T08:52:58.531Z",1686905578531
recv,97,11,7,-38,109,"2023-06-16T08:53:00.075Z",1686905580075
recv,98,11,7,-39,109,"2023-06-16T08:53:01.574Z",1686905581574
recv,99,11,7,-37,109,"2023-06-16T08:53:03.078Z",1686905583078
recv,100,11,7,-39,109,"2023-06-16T08:53:04.604Z",1686905584604
recv,101,11,7,-39,109,"2023-06-16T08:53:06.136Z",1686905586136
recv,102,11,7,-36,109,"2023-06-16T08:53:07.702Z",1686905587702
recv,103,11,7,-41,109,"2023-06-16T08:53:09.240Z",1686905589240
recv,104,11,7,-37,109,"2023-06-16T08:53:10.771Z",1686905590771
recv,105,11,7,-38,109,"2023-06-16T08:53:12.305Z",1686905592305
recv,106,11,7,-39,109,"2023-06-16T08:53:13.862Z",1686905593862
recv,107,11,7,-36,109,"2023-06-16T08:53:15.423Z",1686905595423
recv,108,11,7,-37,109,"2023-06-16T08:53:16.982Z",1686905596982
recv,109,11,7,-36,109,"2023-06-16T08:53:18.478Z",1686905598478
recv,110,11,7,-35,109,"2023-06-16T08:53:19.971Z",1686905599971
recv,111,11,7,-38,109,"2023-06-16T08:53:21.524Z",1686905601524
recv,112,11,7,-38,109,"2023-06-16T08:53:23.012Z",1686905603012
recv,113,11,7,-41,109,"2023-06-16T08:53:24.515Z",1686905604515
recv,114,11,7,-40,109,"2023-06-16T08:53:26.016Z",1686905606016
recv,115,11,7,-34,109,"2023-06-16T08:53:27.515Z",1686905607515
recv,116,11,7,-40,109,"2023-06-16T08:53:29.011Z",1686905609011
recv,117,11,7,-38,109,"2023-06-16T08:53:30.512Z",1686905610512
recv,118,11,7,-41,109,"2023-06-16T08:53:32.005Z",1686905612005
recv,119,11,7,-42,109,"2023-06-16T08:53:33.553Z",1686905613553
recv,120,11,7,-37,109,"2023-06-16T08:53:35.079Z",1686905615079
recv,121,11,7,-36,109,"2023-06-16T08:53:36.578Z",1686905616578
recv,122,11,7,-36,109,"2023-06-16T08:53:38.077Z",1686905618077
